gene,logFC,AveExpr,t,pvalue,padj,B
ENSG00000137501.17,0.104751977194721,5.68753912063474,3.71882141176266,0.000244486264650915,0.094916410023761,-0.153466978638875
ENSG00000143341.12,0.175855028811306,5.7104156016726,3.71607101453181,0.000247026869925309,0.094916410023761,-0.232539359223883
ENSG00000112175.8,0.596057552186409,4.01927013357868,3.71507906652448,0.000247949250428614,0.094916410023761,0.0941388994850909
ENSG00000131037.15,0.260387174533332,5.15160322569469,3.70041878591365,0.000261965873805325,0.094916410023761,0.203518242471398
ENSG00000279722.1,0.156731657589109,5.00528157099442,3.69652537858625,0.000265812012122793,0.094916410023761,0.267709197535345
ENSG00000089472.16,0.143585056896914,5.60082713040755,3.69493667435392,0.000267396670605131,0.094916410023761,-0.15251684600771
ENSG00000136542.9,0.531614489752356,3.86272036675146,3.68723531296431,0.000275205453479062,0.094916410023761,-0.180496032794118
ENSG00000121297.8,0.127903241783169,5.42895910923977,3.67936567260605,0.000283406559068361,0.094916410023761,-0.013430660269754
ENSG00000185504.17,-0.0385638467215082,6.22724283295667,-3.67242136193375,0.000290834103745184,0.094916410023761,-0.883989751656865
ENSG00000162591.16,0.157652123541322,5.85590518148228,3.67211729528263,0.000291163483740907,0.094916410023761,-0.594219262353992
ENSG00000144730.19,0.263209404386513,4.98231048709149,3.67017474792585,0.000293276055263102,0.094916410023761,0.16684943947369
ENSG00000166582.10,-0.0888039528133377,6.07024586031227,-3.6689188405853,0.000294649564237587,0.094916410023761,-0.719560215952231
ENSG00000155011.9,0.405362480307434,4.71239603204513,3.66503915932881,0.000298930904600117,0.094916410023761,0.178961842224196
ENSG00000148488.17,0.453479510331683,4.38523724734276,3.6647651626018,0.000299235472549484,0.094916410023761,0.0716056779257723
ENSG00000138759.19,0.318754149462593,5.25240773712434,3.66447912428654,0.000299553737438765,0.094916410023761,-0.0726122481960259
ENSG00000119559.17,-0.0514131730597075,6.11974232301098,-3.64932001243921,0.000316884353357315,0.0983662362647073,-0.875651135872006
ENSG00000136944.19,0.624513955461238,3.37096636849149,3.64655748284238,0.000320142590535563,0.0983662362647073,-0.578874849158559
ENSG00000228300.14,-0.0611871253826249,6.27292008749353,-3.62765371848065,0.000343299130676547,0.103906911507309,-1.0556376857334
ENSG00000275004.4,0.435384482156742,4.0674272754443,3.62060425389049,0.00035233105468813,0.105072374382656,-0.207210963033096
ENSG00000129347.21,-0.0345538548522775,6.11434520419681,-3.60807223404675,0.000368941590428264,0.107257811974037,-1.02370520525335
ENSG00000053501.13,-0.0593994356966605,6.14543590067385,-3.60711693969416,0.000370237528388114,0.107257811974037,-1.03951921030357
ENSG00000144057.15,0.494423380850781,4.44951358156583,3.59170463243293,0.000391746258123728,0.11189045589424,-0.085761382032306
ENSG00000087116.16,0.125773647788284,5.88323184091817,3.58034438401756,0.000408345991653753,0.113716182125662,-0.941943720021122
ENSG00000101265.16,0.0886741390163721,5.81743093063104,3.57966887284626,0.000409353582285781,0.113716182125662,-0.804504385289015
ENSG00000065268.11,-0.0491864936873707,6.20850539319276,-3.57576873587467,0.000415216833446755,0.11378624547928,-1.20261758429524
ENSG00000135960.10,0.327307525976199,4.8421936048734,3.56702510100128,0.000428649399264074,0.11442381318315,-0.13755932617856
ENSG00000158258.16,0.28627414121141,5.06583627252542,3.56691037272247,0.000428828334825158,0.11442381318315,-0.2040872909954
ENSG00000156886.12,0.279152090468852,5.04022309016287,3.5579874671481,0.000442961765535176,0.1166600213414,-0.202675117784255
ENSG00000144810.16,0.169028075115777,5.64073806635591,3.5458003176708,0.000462973075900156,0.120367064181785,-0.721698988080759
ENSG00000182648.13,-0.0891424605644713,5.86999254585355,-3.53700954935509,0.000477930805315618,0.120539817035646,-0.887366147662021
ENSG00000104907.12,-0.0435018666730545,6.18431263681967,-3.53690840666766,0.000478105511030811,0.120539817035646,-1.32044141237543
ENSG00000139405.16,-0.0410651886011124,6.12599960848033,-3.53496746997564,0.000481469755899567,0.120539817035646,-1.27642786228273
